"geoid","pop","jobs","lat","lon"
"481130077012","1721","497","32.86912","-96.790255"
"481210214141","1980","287","33.207777","-97.055028"
"480850305151","1192","51","33.162736","-96.683365"
"481130123023","2191","11","32.808802","-96.669759"
"481130122061","2823","114","32.784309","-96.709098"
"484391233021","5579","19098","32.754511","-97.335504"
"484391136071","1291","616","32.836951","-97.161457"
"481210201182","2270","518","33.395142","-96.955348"
"481130192131","832","474","32.933575","-96.757056"
"481210217422","2549","34","33.031438","-97.023581"
"484391023022","1428","151","32.708394","-97.443765"
"482511302201","1140","3545","32.543103","-97.31506"
"482570506021","2134","831","32.698311","-96.148806"
"481130145021","1336","1313","32.819592","-96.956127"
"484391136372","1924","217","32.847681","-97.13064"
"481210201111","2146","133","33.170162","-96.867947"
"482511305022","1371","113","32.240668","-97.317058"
"480850305432","831","291","33.148199","-96.682487"
"484391024014","1507","499","32.711849","-97.413451"
"481130137282","1162","0","32.94095","-96.878334"
"483970404102","1854","178","32.956145","-96.3418"
"483671401021","2167","540","32.764668","-97.78125"
"481210201203","1912","73","33.176162","-96.898134"
"484391139344","2312","604","32.917524","-97.29901"
"480850320143","1559","100","33.016152","-96.6669"
"484391115331","2514","553","32.654093","-97.14125"
"481390617001","1679","115","32.349129","-96.526336"
"481130142041","2905","2490","32.842945","-96.928508"
"481130178061","2042","1080","32.799851","-96.66036"
"484391057053","1811","20","32.644329","-97.362291"
"481130141591","2104","2392","32.907822","-97.000575"
"484391113071","1689","1571","32.586186","-97.146651"
"484391131023","1739","45","32.780537","-97.112304"
"481210214123","1930","118","33.165369","-97.045197"
"484391139463","2107","123","32.899248","-97.276913"
"484391055183","1931","283","32.659189","-97.411814"
"481130178111","2222","173","32.817059","-96.602177"
"481130126042","1636","81","32.847759","-96.640791"
"481130192161","1241","57","32.97445","-96.752015"
"481130144071","1788","146","32.82664","-97.000625"
"484391136281","1669","1417","32.842415","-97.107235"
"481210216531","2824","2997","33.061807","-96.881816"
"482511302141","2699","427","32.47587","-97.403551"
"481390601041","1897","193","32.522972","-96.626724"
"484391065121","2013","6","32.755152","-97.187169"
"480850312012","3044","269","33.02946","-96.427108"
"481130121012","1680","1791","32.766423","-96.655407"
"484391133023","2074","320","32.803727","-97.238685"
"481210203172","1722","96","33.077897","-97.208023"
"481210216133","1802","875","33.007745","-96.892132"
"481130123024","970","3","32.813001","-96.678026"
"484391104012","1072","99","32.813434","-97.444618"
"481130107015","2332","2011","32.758164","-96.890632"
"481130190502","1072","173","32.971899","-96.632043"
"480850316463","2029","442","33.050167","-96.824788"
"484391046012","2059","108","32.708853","-97.268548"
"483671407112","2501","1129","32.767557","-97.728733"
"481130146023","1336","28","32.826843","-96.937012"
"480850313181","2790","202","33.024269","-96.559736"
"484391007002","1260","200","32.777229","-97.385451"
"480850314191","3034","898","33.104363","-96.587738"
"481130178192","1781","182","32.817615","-96.634442"
"481130165162","1422","206","32.651097","-96.895841"
"481130136101","2227","289","32.934633","-96.771651"
"480850303063","2918","152","33.274052","-96.804803"
"484391115223","1540","23","32.696979","-97.08327"
"481210201122","1767","277","33.171956","-96.88471"
"482511302222","2445","858","32.532945","-97.327146"
"482570502112","4751","77","32.686778","-96.447697"
"481130078103","1330","5431","32.908506","-96.742052"
"481130164141","2163","756","32.670878","-97.010947"
"480850313341","1517","116","32.996032","-96.61823"
"480850316272","1940","540","33.03615","-96.748595"
"484391142032","1851","198","32.939156","-97.52647"
"481210216553","680","657","33.051561","-96.861183"
"481210217163","1801","1106","33.046122","-97.023952"
"481210202041","2719","2285","33.383948","-97.153346"
"482511302131","1551","15","32.447791","-97.444265"
"482511304181","990","252","32.545492","-97.09359"
"481130120001","4212","20","32.751601","-96.653503"
"480850305252","1366","36","33.190764","-96.72881"
"481210217552","2710","210","33.107772","-97.116595"
"483970404032","1630","175","32.975726","-96.369179"
"480850316293","573","308","33.042873","-96.731124"
"484391219051","974","96","32.710266","-97.07411"
"481130166171","2346","65","32.612943","-96.899011"
"481130072042","2314","235","32.860059","-96.873177"
"481130143101","1580","66","32.85362","-96.981985"
"484391140122","1730","94","32.862127","-97.395916"
"482570513021","1607","33","32.372677","-96.24648"
"481130190412","1430","51","32.92842","-96.723509"
"480850303031","3365","1167","33.227975","-96.784371"
"481130116031","1661","248","32.705689","-96.676012"
"484391216133","947","283","32.741751","-97.152362"
"480850312021","3106","641","32.993892","-96.339941"
"484391139423","2306","405","32.959673","-97.275974"
"481130181102","2300","139","32.883361","-96.600199"
"481130179002","1967","335","32.817432","-96.649547"
"484391054051","889","3726","32.708132","-97.394555"
"481130165251","2452","168","32.567384","-97.009763"
"482570502092","6946","651","32.768138","-96.435417"
"481130138052","1340","121","32.938098","-96.85259"
"481130014003","1215","767","32.809991","-96.759471"
"484391050095","100","11868","32.815831","-97.330344"
"481130190421","1190","79","32.982943","-96.63679"
"484391114093","1204","24","32.644503","-97.152502"
"481130068001","2073","410","32.754416","-96.86258"
"484391136231","870","119","32.862662","-97.127798"
"481390602063","1771","1114","32.538116","-96.812629"
"483671404162","2155","88","32.797272","-97.559147"
"483970403012","1526","29","32.898515","-96.51497"
"481130078281","1156","409","32.912939","-96.748397"
"481130170051","1977","113","32.657225","-96.602762"
"481210217391","1650","562","33.022237","-96.98973"
"481130064022","2475","322","32.727251","-96.871367"
"481130143064","1069","440","32.84144","-96.982358"
"484391107063","1635","923","32.758658","-97.472084"
"484391065211","2357","104","32.767868","-97.191518"
"481130161001","1661","141","32.736021","-97.029563"
"483970405033","2615","1334","32.891559","-96.454966"
"481130003004","706","96","32.831672","-96.777151"
"480850319031","0","885","32.999155","-96.678051"
"480850317223","1190","339","33.013911","-96.837096"
"484391115461","2125","198","32.677921","-97.165748"
"484391110212","1535","52","32.602956","-97.37167"
"484391140124","2137","181","32.875271","-97.403193"
"483671407101","2540","487","32.6808","-97.604481"
"481130079142","2151","5625","32.842871","-96.76851"
"480850305461","2613","439","33.211394","-96.71836"
"481130136202","3119","1807","32.963426","-96.816655"
"481130065011","1272","2","32.731759","-96.880309"
"480850310062","2192","37","33.132987","-96.475182"
"481130170102","2782","80","32.685966","-96.574982"
"481210201163","1450","210","33.276029","-96.989555"
"484391050073","2385","347","32.850437","-97.307895"
"484391139482","3506","652","32.9014","-97.263459"
"484391110151","1415","1005","32.571168","-97.357861"
"484391065144","843","211","32.758996","-97.16287"
"481130144052","2779","1069","32.832752","-96.986454"
"480850317191","833","108","32.994256","-96.771763"
"481130173122","2635","75","32.753612","-96.572719"
"481130165134","1590","28","32.621922","-96.937655"
"480850315113","1597","178","33.075723","-96.675797"
"480850316721","2263","6265","33.060091","-96.803476"
"481130181322","2689","989","32.837855","-96.587251"
"484391102045","2098","247","32.813365","-97.285243"
"481130136063","1875","693","32.956819","-96.800696"
"481130182034","2129","23","32.904309","-96.616105"
"480850314112","2639","108","33.081783","-96.625944"
"484391014031","1554","75","32.742799","-97.238289"
"481130128021","1978","775","32.854365","-96.691226"
"480850305153","1978","92","33.169385","-96.69407"
"481130192031","1074","1756","32.956767","-96.735757"
"484391135141","637","739","32.834197","-97.094561"
"480850316693","1312","25","33.057893","-96.835521"
"483970405123","1822","24","32.895818","-96.435398"
"480850314241","1456","210","33.08953","-96.660882"
"484391235003","1827","241","32.723944","-97.318763"
"481210202081","1760","200","33.279881","-97.247903"
"484391055142","931","1488","32.674487","-97.40711"
"483671402012","1956","2282","32.744864","-97.803211"
"481130142091","4047","3352","32.866149","-96.93116"
"481130136154","1390","26","32.936524","-96.810641"
"484391216052","852","176","32.744347","-97.120832"
"484391130042","1037","1808","32.764991","-97.041607"
"480850303032","1184","333","33.221531","-96.775602"
"484391103021","3007","765","32.790162","-97.285158"
"484391114092","1224","193","32.630349","-97.161682"
"484391136111","959","147","32.874401","-97.171392"
"480850316216","3","894","33.01544","-96.771424"
"480850317082","1133","173","32.995996","-96.801382"
"482511302112","1482","557","32.475387","-97.30752"
"481130116042","2545","252","32.692243","-96.656758"
"481130190352","1592","700","32.910896","-96.725509"
"481130191022","1903","1441","32.952689","-96.721846"
"484391110293","1600","96","32.572357","-97.328595"
"484391057051","1843","749","32.638192","-97.364435"
"480850314252","1928","39","33.092668","-96.639545"
"484391141111","1825","1660","32.964105","-97.396091"
"481210203204","1779","1206","33.021374","-97.29464"
"481390616002","1399","1791","32.335326","-96.625323"
"484391115291","1886","47","32.700321","-97.171873"
"484391135201","2683","142","32.875242","-97.079038"
"481130192163","1520","200","32.970683","-96.745658"
"483970401032","2683","102","32.964009","-96.474385"
"481210212041","2455","5948","33.193911","-97.089946"
"480850305342","1255","114","33.178124","-96.687432"
"484391115552","1435","313","32.652817","-97.057802"
"484391110321","1195","84","32.619244","-97.393419"
"482511302143","1732","1373","32.449582","-97.395711"
"484391142072","1423","1122","32.768966","-97.491935"
"481130087032","2262","2","32.701839","-96.785101"
"481390607022","2978","1556","32.506755","-96.96662"
"480850318083","0","1017","33.014168","-96.712214"
"481130190472","1731","125","32.929405","-96.678478"
"481130154052","672","727","32.762664","-97.005909"
"481210216483","895","64","33.046982","-96.853594"
"484391115713","2303","2708","32.683912","-97.052183"
"484391223001","3444","3211","32.734136","-97.117638"
"481130004072","975","166","32.821896","-96.83158"
"481210216352","757","65","33.008775","-96.846268"
"481130138071","1068","37","32.928358","-96.862436"
"480850311021","2131","257","33.099438","-96.434784"
"481210215053","1636","911","33.067762","-97.030174"
"484391135172","2354","142","32.855141","-97.079018"
"481210210003","777","112","33.202021","-97.148883"
"480850305041","1906","13700","33.096151","-96.837245"
"481210217353","1344","331","33.011514","-96.983022"
"484391110032","2719","239","32.654073","-97.339676"
"484391047011","1546","54","32.690991","-97.336395"
"484391237001","1275","3240","32.730592","-97.339015"
"484391115563","1567","289","32.702325","-97.065432"
"481130173081","1533","51","32.740811","-96.558995"
"481130164122","2121","803","32.667695","-96.997379"
"481130176062","2454","171","32.758792","-96.627502"
"480850316612","1698","74","33.103283","-96.776484"
"481130170072","2901","69","32.667017","-96.572386"
"481130078101","2580","273","32.905781","-96.732611"
"481130096071","1267","851","32.901572","-96.859533"
"480850316294","639","135","33.043521","-96.719848"
"481210217161","1039","1709","33.05273","-97.014881"
"481130190361","982","501","32.972311","-96.695325"
"481210202043","1278","103","33.380149","-97.262592"
"481130142051","1925","9946","32.853196","-96.938313"
"481130101021","1626","732","32.781369","-96.836262"
"482511301002","2343","640","32.397509","-97.541977"
"484391115684","1728","287","32.612534","-97.112407"
"484391110233","2481","5","32.610641","-97.365805"
"484391002012","1647","45","32.80714","-97.331811"
"481130166353","1026","3624","32.649217","-96.879177"
"481210217281","3693","4738","32.997899","-97.017449"
"484391132211","2127","286","32.856007","-97.207719"
"481130136285","2049","42669","32.933365","-96.817359"
"484391136283","1147","300","32.839544","-97.12658"
"480850315081","2682","4372","33.122033","-96.654583"
"480850303022","2474","216","33.253783","-96.753047"
"481210217331","1580","328","33.007343","-96.99531"
"481130164091","1964","214","32.678825","-96.991335"
"484391110291","3747","56","32.565607","-97.341924"
"484391109031","1093","458","32.692444","-97.425343"
"483671404081","1857","230","32.899726","-97.618261"
"480850312023","1565","203","33.003189","-96.414195"
"481130162041","1333","575","32.714484","-97.001187"
"480850316332","2131","9","33.068172","-96.720935"
"483970405081","3245","821","32.836244","-96.425064"
"481130016021","911","26064","32.795403","-96.786184"
"484391138083","1490","15","32.87086","-97.250119"
"481130188012","1666","19","32.92758","-96.644181"
"481130207003","756","41","32.960514","-96.85703"
"484391136133","1901","4299","32.84613","-97.181719"
"480850314212","2092","86","33.062716","-96.66051"
